Commodity,State,Market,Today Price,Last Week,Last Month,Last Year,Today Arrivals,Last Week,Last Month,Last Year
Arhar (Tur/Red Gram)(Whole),Gujarat,Bhiloda,7000 (Mx:7250 Mn:6750),-,7150 (Mx:7300 Mn:7000),-,1.5,-,1.6,-
Arhar (Tur/Red Gram)(Whole),Gujarat,Botad,7975 (Mx:7975 Mn:7975),7350 (Mx:7575 Mn:7030),-,-,0.3,1.1,-,-
Arhar (Tur/Red Gram)(Whole),Gujarat,Dahod,6545 (Mx:6725.5 Mn:6100),6450 (Mx:6550 Mn:6150),7025 (Mx:7250 Mn:6750),-,2.1,1.4,3.3,-
Arhar (Tur/Red Gram)(Whole),Gujarat,Dhoraji,6005 (Mx:7755 Mn:5880),-,-,-,2.5,-,-,-
Arhar (Tur/Red Gram)(Whole),Gujarat,Gondal,7805 (Mx:9555 Mn:5155),7655 (Mx:8905 Mn:5555),7355 (Mx:9705 Mn:5505),-,25,18.2,3.3,-
Arhar (Tur/Red Gram)(Whole),Gujarat,Jambusar,7900 (Mx:8300 Mn:7500),8000 (Mx:8400 Mn:7600),7900 (Mx:8200 Mn:7500),-,0.1,0.1,0.1,-
Arhar (Tur/Red Gram)(Whole),Gujarat,Jambusar(Kaavi),8000 (Mx:8400 Mn:7600),8200 (Mx:8600 Mn:7800),8200 (Mx:8500 Mn:8000),-,1,1,1,-
Arhar (Tur/Red Gram)(Whole),Gujarat,Jasdan,7500 (Mx:8055 Mn:4000),7000 (Mx:8000 Mn:6000),7000 (Mx:9105 Mn:5000),-,5,4,0.3,-
Arhar (Tur/Red Gram)(Whole),Gujarat,Jetpur(Dist.Rajkot),7500 (Mx:7755 Mn:6505),-,-,-,4.2,-,-,-
Arhar (Tur/Red Gram)(Whole),Gujarat,Rajkot,7200 (Mx:8935 Mn:6250),8000 (Mx:8500 Mn:6250),9005 (Mx:9500 Mn:6000),-,12,55,2.7,-
Arhar (Tur/Red Gram)(Whole),Gujarat,Rajpipla,7650 (Mx:7840 Mn:7220),7620 (Mx:7850 Mn:7225),-,-,0.14,0.14,-,-
Arhar (Tur/Red Gram)(Whole),Gujarat,Savarkundla,6750 (Mx:7500 Mn:6000),6750 (Mx:7250 Mn:6250),-,-,4,7,-,-
Arhar (Tur/Red Gram)(Whole),Gujarat,Taleja,6200 (Mx:6400 Mn:6000),-,-,-,0.65,-,-,-
Arhar (Tur/Red Gram)(Whole),Gujarat,Vadali,7550 (Mx:7790 Mn:7250),7550 (Mx:7685 Mn:6750),7550 (Mx:7550 Mn:7000),-,2,5,0.2,-
Arhar (Tur/Red Gram)(Whole),Karnataka,Bagalakot,6650 (Mx:7629 Mn:1800),7172 (Mx:7399 Mn:6471),-,-,279,60,-,-
Arhar (Tur/Red Gram)(Whole),Karnataka,Bijapur,7450 (Mx:7700 Mn:7200),7300 (Mx:7600 Mn:7000),-,-,286,754,-,-
Arhar (Tur/Red Gram)(Whole),Karnataka,Davangere,6056 (Mx:6056 Mn:6056),-,-,-,1,-,-,-
Arhar (Tur/Red Gram)(Whole),Karnataka,Kalburgi,7959 (Mx:8713 Mn:6526),-,-,-,261,-,-,-
Arhar (Tur/Red Gram)(Whole),Karnataka,Kottur,6452 (Mx:6505 Mn:6119),-,-,-,15,-,-,-
Arhar (Tur/Red Gram)(Whole),Karnataka,Kustagi,7500 (Mx:7500 Mn:7500),7860 (Mx:8400 Mn:6900),-,-,32,270,-,-
Arhar (Tur/Red Gram)(Whole),Karnataka,Lingasugur,7750 (Mx:7800 Mn:7500),7300 (Mx:8600 Mn:6650),-,-,37,292,-,-
Arhar (Tur/Red Gram)(Whole),Karnataka,Mysore (Bandipalya),6410 (Mx:6720 Mn:5508),-,-,-,1,-,-,-
Arhar (Tur/Red Gram)(Whole),Karnataka,Raichur,8099.5 (Mx:8395.5 Mn:7085.5),8221.5 (Mx:8393.5 Mn:7615.5),-,-,526,253,-,-
Arhar (Tur/Red Gram)(Whole),Karnataka,Sindagi(Indi),7600 (Mx:7600 Mn:7600),-,-,-,18,-,-,-
Arhar (Tur/Red Gram)(Whole),Karnataka,Sindhanur,7600 (Mx:7600 Mn:3800),-,-,-,107,-,-,-
Arhar (Tur/Red Gram)(Whole),Karnataka,Yadgir,8057 (Mx:8592 Mn:7390),-,-,-,306,-,-,-
Arhar (Tur/Red Gram)(Whole),Kerala,Neeleswaram,14800 (Mx:15000 Mn:14600),14800 (Mx:15000 Mn:14600),14800 (Mx:15000 Mn:14600),13000 (Mx:13200 Mn:12800),2,2,2,2
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Bareli,6675 (Mx:6675 Mn:6675),-,-,-,0.63,-,-,-
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Bhopal,5900 (Mx:5900 Mn:5900),-,-,-,0.21,-,-,-
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Damoh,6400 (Mx:7470 Mn:2510),6400 (Mx:7470 Mn:1920),-,-,71.62,49.69,-,-
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Gadarwada,6470 (Mx:6470 Mn:6470),-,-,-,0.28,-,-,-
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Harda,4000 (Mx:4000 Mn:4000),-,-,-,0.44,-,-,-
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Jabalpur,6650 (Mx:7235 Mn:4000),7700 (Mx:7740 Mn:6500),-,-,19,19.51,-,-
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Kareli,6060 (Mx:6060 Mn:6060),-,-,-,0.24,-,-,-
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Katni,8400 (Mx:8650 Mn:8200),8734 (Mx:8734 Mn:7811),-,-,128.32,163.79,-,-
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Khandwa,6800 (Mx:6800 Mn:3000),7100 (Mx:7100 Mn:6566),-,-,4.19,2.96,-,-
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Khargone,7611 (Mx:7611 Mn:6501),7461.67 (Mx:7461.67 Mn:7098.33),-,-,16.5,18.27,-,-
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Kolaras,6515 (Mx:6515 Mn:6515),-,-,-,0.19,-,-,-
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Morena,6305 (Mx:6305 Mn:4635),5890 (Mx:5890 Mn:5525),-,-,13.3,12.86,-,-
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Narsinghpur,7795 (Mx:7795 Mn:6900),-,-,-,0.31,-,-,-
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Patharia,7235 (Mx:7235 Mn:5700),6215 (Mx:6595 Mn:6215),-,-,0.62,3.24,-,-
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Pipariya,5550 (Mx:8750 Mn:5550),7511 (Mx:7511 Mn:5411),-,-,8.3,7.05,-,-
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Sabalgarh,6675 (Mx:6675 Mn:5005),6395 (Mx:6395 Mn:5250),-,-,12.7,8.8,-,-
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Sagar,6400 (Mx:6400 Mn:6200),5840 (Mx:5840 Mn:5840),-,-,1.33,0.14,-,-
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Sailana,5500 (Mx:5500 Mn:5500),-,-,-,0.9,-,-,-
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Sironj,6200 (Mx:6200 Mn:6200),-,-,-,0.78,-,-,-
Arhar (Tur/Red Gram)(Whole),Madhya Pradesh,Udaipura,6715 (Mx:6715 Mn:6705),-,-,-,0.93,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Akkalkot,7350 (Mx:8070 Mn:6508),7340 (Mx:7600 Mn:7000),-,-,105,4,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Akola,7700 (Mx:8605 Mn:6000),6860 (Mx:7415 Mn:6000),-,-,24.1,5.2,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Amalner,7055 (Mx:7055 Mn:6000),7060 (Mx:7060 Mn:6551),-,-,5,3,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Amarawati,7537 (Mx:7625 Mn:7450),7100 (Mx:7200 Mn:7000),-,-,0.8,1.5,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Ambad (Vadigodri),6950 (Mx:7374 Mn:5900),7060 (Mx:7320 Mn:6000),-,-,25.5,13,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Barshi,7300 (Mx:7500 Mn:7000),-,-,-,133.8,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Bhokar,6800 (Mx:7100 Mn:6500),6750 (Mx:6750 Mn:6750),-,-,0.4,0.4,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,BSK Krishi Bazar Private Ltd,6667 (Mx:6667 Mn:6667),-,-,-,0.8,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Chakur,7364 (Mx:7800 Mn:6940),-,-,-,3.6,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Chandur Bazar,7500 (Mx:7500 Mn:7450),-,-,-,4.6,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Chattrapati Sambhajinagar,6554 (Mx:7607 Mn:5500),6178 (Mx:7755 Mn:4600),-,5000 (Mx:6900 Mn:4000),55.5,77.9,-,1
Arhar (Tur/Red Gram)(Whole),Maharashtra,Chikali,7300 (Mx:8100 Mn:6500),6975 (Mx:7500 Mn:6450),-,-,8.5,10.5,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Chopada,7071 (Mx:7100 Mn:7005),6725 (Mx:6926 Mn:6725),-,-,1.1,0.3,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Cottoncity Agro Foods Private Ltd,7050 (Mx:7350 Mn:6700),-,-,-,1,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Daryapur,5642 (Mx:5680 Mn:5500),6900 (Mx:7000 Mn:6775),-,-,30,30,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Devala,6800 (Mx:6800 Mn:6800),-,-,-,0.1,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Dhule,6545 (Mx:7450 Mn:5405),6775 (Mx:7805 Mn:5635),-,-,4.2,4,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Dondaicha,7152 (Mx:7235 Mn:6523),6995 (Mx:7231 Mn:6600),-,-,11.9,4.9,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Gangapur,6750 (Mx:7095 Mn:5900),6850 (Mx:7100 Mn:6100),-,-,14.2,10.8,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Hinganghat,5600 (Mx:6390 Mn:5000),6520 (Mx:6925 Mn:5700),-,-,0.4,1,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Hingoli,7150 (Mx:7500 Mn:6800),5905 (Mx:6211 Mn:5600),-,-,5,1,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Jalgaon Jamod(Aasalgaon),6500 (Mx:7000 Mn:6000),-,-,-,4,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Jamkhed,7100 (Mx:7400 Mn:6800),-,-,-,32.5,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Jaykissan Krushi Uttpan Khajgi Bazar,7120 (Mx:7300 Mn:6000),-,-,-,3.39,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Jintur,6700 (Mx:6891 Mn:6000),-,-,-,0.7,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Kannad,7151 (Mx:7151 Mn:7151),-,-,-,2.6,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Karanja,7695 (Mx:8195 Mn:6250),7450 (Mx:8000 Mn:6000),-,-,25,12.5,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Karjat,7300 (Mx:7500 Mn:7000),-,-,-,78,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Khamgaon,6840 (Mx:8555 Mn:5125),-,7175 (Mx:10250 Mn:4100),-,26.4,-,41.9,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Kisan Market Yard,6829 (Mx:7400 Mn:6500),-,-,-,0.84,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Kopargaon,6751 (Mx:7001 Mn:6501),-,-,-,1.5,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Krushna Krishi Bazar,6565 (Mx:6565 Mn:6565),-,-,-,0.34,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Lasalgaon,6951 (Mx:7101 Mn:6800),7501 (Mx:7501 Mn:7101),-,-,3.3,2,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Latur,7600 (Mx:7981 Mn:6651),7800 (Mx:8051 Mn:6900),-,-,361.2,269.3,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Latur(Murud),7111 (Mx:7200 Mn:6901),-,-,-,0.4,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Lonar,7250 (Mx:8000 Mn:6500),-,-,-,17.8,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Majalgaon,7400 (Mx:7900 Mn:6500),7000 (Mx:7700 Mn:4500),-,-,44.1,10.2,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Malegaon,6750 (Mx:7152 Mn:6200),-,-,-,5,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Malkapur,6525 (Mx:7600 Mn:6050),6011 (Mx:7251 Mn:5000),-,-,15.5,5,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Mangal Wedha,6800 (Mx:7400 Mn:6100),6500 (Mx:7400 Mn:5800),-,-,23,12,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Mangrulpeer,7100 (Mx:7200 Mn:6300),7000 (Mx:7300 Mn:5150),-,-,0.8,5.7,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Manmad,6973 (Mx:7010 Mn:6971),7301 (Mx:7401 Mn:7202),-,-,2095.4,0.9,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Manora,6311 (Mx:7699 Mn:4501),-,-,-,2.1,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Manwat,6800 (Mx:7197 Mn:6600),-,-,-,5.3,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Mehekar,7000 (Mx:7600 Mn:6000),6800 (Mx:7000 Mn:6000),-,-,11,2,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Mukhed,7300 (Mx:7400 Mn:7300),7400 (Mx:7500 Mn:7400),-,-,1.5,1,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Murum,7648 (Mx:7975 Mn:7000),7505 (Mx:7726 Mn:7200),-,-,20.6,9.1,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,N N Mundhada Agriculture Market Produce,6673 (Mx:6700 Mn:6500),5863 (Mx:6000 Mn:5000),-,-,1.42,0.1,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Nanded,7000 (Mx:7300 Mn:7000),7700 (Mx:7700 Mn:7700),-,-,1,0.2,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Nandgaon,7250 (Mx:7371 Mn:6299),6850 (Mx:7060 Mn:6000),-,-,9.6,6.1,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Nandurbar,7025 (Mx:7251 Mn:6800),-,-,-,0.9,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Nilanga,7200 (Mx:7510 Mn:6900),-,-,-,7,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Om Chaitanya Multistate Agro Purpose CoOp Society,7200 (Mx:7300 Mn:7100),-,-,-,7.99,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Pachora,6500 (Mx:6985 Mn:5900),-,-,-,2,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Paithan,6800 (Mx:7092 Mn:6600),6800 (Mx:7250 Mn:6481),-,8001 (Mx:8200 Mn:7401),15,12,-,25
Arhar (Tur/Red Gram)(Whole),Maharashtra,Parali Vaijyanath,6725 (Mx:7000 Mn:6625),-,-,-,3.5,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Rahuri,6300 (Mx:6600 Mn:6000),6250 (Mx:6500 Mn:6000),-,-,0.8,1.4,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Rahuri(Vambori),6600 (Mx:7076 Mn:6161),6700 (Mx:7100 Mn:6000),-,-,4.9,2.7,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Ramdev Krushi Bazaar,6400 (Mx:6500 Mn:6300),7454 (Mx:7554 Mn:7354),-,-,0.5,22.82,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Risod,7200 (Mx:7800 Mn:6500),7000 (Mx:7575 Mn:6500),-,-,5,8,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Sengoan,6800 (Mx:7000 Mn:6500),-,-,-,1,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Shevgaon,7100 (Mx:7100 Mn:6500),-,-,7900 (Mx:8100 Mn:7900),12.8,-,-,32
Arhar (Tur/Red Gram)(Whole),Maharashtra,Shevgaon(Bodhegaon),6700 (Mx:7000 Mn:6700),7000 (Mx:7300 Mn:7000),-,-,6.3,4.2,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Shirur,6700 (Mx:7000 Mn:6000),6700 (Mx:6800 Mn:6300),-,-,2,0.7,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Sillod,7000 (Mx:7100 Mn:6800),6900 (Mx:6900 Mn:6800),-,7500 (Mx:7520 Mn:7450),0.5,0.4,-,4
Arhar (Tur/Red Gram)(Whole),Maharashtra,Solapur,7300 (Mx:7620 Mn:6505),7725 (Mx:8011 Mn:6800),-,-,32.1,61.1,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Tadkalas,5800 (Mx:6800 Mn:5800),-,-,-,1.3,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Taloda,7000 (Mx:7500 Mn:6903),6900 (Mx:7002 Mn:6820),-,-,0.2,0.9,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Telhara,7400 (Mx:7500 Mn:5700),-,-,-,0.8,-,-,-
Arhar (Tur/Red Gram)(Whole),Maharashtra,Vani,6405 (Mx:6405 Mn:6405),-,-,-,0.5,-,-,-
Arhar (Tur/Red Gram)(Whole),Rajasthan,Pratapgarh,7650 (Mx:8900 Mn:6400),8763 (Mx:9401 Mn:8125),-,-,1.3,3.5,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,Ammapet(Uzhavar Sandhai ),6000 (Mx:6000 Mn:5500),6000 (Mx:6000 Mn:5500),-,-,0.11,0.1,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,Arcot(Uzhavar Sandhai ),6000 (Mx:6000 Mn:6000),6000 (Mx:6000 Mn:6000),-,-,0.11,0.12,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,Bodinayakanur(Uzhavar Sandhai ),4700 (Mx:4700 Mn:4200),-,-,-,0.04,-,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,Chengam(Uzhavar Sandhai ),7000 (Mx:7000 Mn:6000),6000 (Mx:6000 Mn:5000),-,-,0.06,0.11,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,Chinnamanur(Uzhavar Sandhai ),6000 (Mx:6000 Mn:6000),6000 (Mx:6000 Mn:6000),-,-,0.05,0.05,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,Gudiyatham(Uzhavar Sandhai ),6000 (Mx:6000 Mn:6000),5600 (Mx:5600 Mn:5600),-,-,0.15,0.15,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,Hosur(Uzhavar Sandhai ),5000 (Mx:5000 Mn:4500),5000 (Mx:5000 Mn:4500),-,-,0.38,0.35,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,Kahithapattarai(Uzhavar Sandhai ),6000 (Mx:6000 Mn:6000),-,-,-,0.1,-,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,Kambam(Uzhavar Sandhai ),5800 (Mx:5800 Mn:5500),6000 (Mx:6000 Mn:6000),-,-,0.1,0.08,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,Katpadi (Uzhavar Sandhai ),5500 (Mx:5500 Mn:5500),6500 (Mx:6500 Mn:6000),-,-,0.1,0.15,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,Krishnagiri(Uzhavar Sandhai ),6500 (Mx:6500 Mn:6000),-,-,-,0.11,-,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,Natrampalli(Uzhavar Sandhai ),6000 (Mx:6000 Mn:5000),6000 (Mx:6000 Mn:5000),-,-,0.35,0.3,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,Pallavaram(Uzhavar Sandhai ),8000 (Mx:8000 Mn:7000),7000 (Mx:7000 Mn:6000),-,-,0.03,0.04,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,Ranipettai(Uzhavar Sandhai ),6000 (Mx:6000 Mn:6000),6000 (Mx:6000 Mn:6000),-,-,0.16,0.2,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,RSPuram(Uzhavar Sandhai ),6000 (Mx:6000 Mn:5500),-,-,-,0.06,-,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,Tamarainagar(Uzhavar Sandhai ),7000 (Mx:7000 Mn:6000),7000 (Mx:7000 Mn:6000),-,-,0.09,0.06,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,Thathakapatti(Uzhavar Sandhai ),7000 (Mx:7000 Mn:6500),7000 (Mx:7000 Mn:6500),-,-,0.15,0.06,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,Theni(Uzhavar Sandhai ),6500 (Mx:6500 Mn:6000),6400 (Mx:6400 Mn:0),-,-,0.29,0.1,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,Vaniyampadi(Uzhavar Sandhai ),6000 (Mx:6000 Mn:6000),7000 (Mx:7000 Mn:7000),-,-,0.52,0.53,-,-
Arhar (Tur/Red Gram)(Whole),Tamil Nadu,Vellore,6500 (Mx:6500 Mn:6500),6500 (Mx:6500 Mn:6000),-,-,0.06,0.12,-,-
Arhar (Tur/Red Gram)(Whole),Telangana,Aler,7550 (Mx:7550 Mn:7550),7550 (Mx:7550 Mn:7550),7550 (Mx:7550 Mn:7550),7000 (Mx:7000 Mn:7000),0.1,0.1,0.1,0.1
Arhar (Tur/Red Gram)(Whole),Telangana,Devarakadra,7212 (Mx:7324 Mn:7100),-,-,-,1.4,-,-,-
Arhar (Tur/Red Gram)(Whole),Telangana,Jagtial,5050 (Mx:5050 Mn:5050),-,-,-,0.1,-,-,-
Arhar (Tur/Red Gram)(Whole),Telangana,Jangaon,6775 (Mx:7029 Mn:6375),6525 (Mx:6819 Mn:6525),-,-,46.2,3.6,-,-
Arhar (Tur/Red Gram)(Whole),Telangana,Nagarkurnool,7290 (Mx:7590 Mn:6890),-,-,-,10.1,-,-,-
Arhar (Tur/Red Gram)(Whole),Telangana,Narayanpet,8220 (Mx:8889 Mn:6100),8159 (Mx:8749 Mn:6000),-,-,214.38,218.38,-,-
Arhar (Tur/Red Gram)(Whole),Telangana,Suryapeta,6000 (Mx:6000 Mn:5150),6559 (Mx:6559 Mn:6462),-,-,0.2,0.2,-,-
Arhar (Tur/Red Gram)(Whole),Telangana,Tirumalagiri,7062 (Mx:7662 Mn:6419),7361 (Mx:7731 Mn:5800),-,-,3.9,2.6,-,-
Arhar (Tur/Red Gram)(Whole),Telangana,Zaheerabad,7355 (Mx:8229 Mn:6550),7511 (Mx:8409 Mn:7227),-,-,49.25,28.8,-,-
Arhar (Tur/Red Gram)(Whole),Uttar Pradesh,Aligarh,10320 (Mx:10360 Mn:10270),10250 (Mx:10300 Mn:10200),10740 (Mx:10780 Mn:10700),-,1,2,2,-
Arhar (Tur/Red Gram)(Whole),Uttar Pradesh,Allahabad,10500 (Mx:10600 Mn:10450),-,-,-,15,-,-,-
Arhar (Tur/Red Gram)(Whole),Uttar Pradesh,Haathras,10200 (Mx:10250 Mn:10150),-,10620 (Mx:10660 Mn:10550),-,150,-,130,-
Arhar (Tur/Red Gram)(Whole),Uttar Pradesh,Kanpur(Grain),10600 (Mx:10650 Mn:10550),10550 (Mx:10650 Mn:10450),10350 (Mx:10400 Mn:10300),-,40,45,85,-
Arhar (Tur/Red Gram)(Whole),Uttar Pradesh,Mirzapur,10515 (Mx:10550 Mn:10475),10485 (Mx:10535 Mn:10425),10500 (Mx:10565 Mn:10450),-,3,3,3.5,-
Arhar (Tur/Red Gram)(Whole),Uttar Pradesh,Pukharayan,10650 (Mx:10670 Mn:10625),10600 (Mx:10650 Mn:10580),-,9360 (Mx:9380 Mn:9330),1.5,1.5,-,1
Arhar (Tur/Red Gram)(Whole),Uttar Pradesh,Rura,7600 (Mx:7700 Mn:7500),-,-,-,70,-,-,-
Arhar (Tur/Red Gram)(Whole),West Bengal,Asansol,10600 (Mx:10800 Mn:10200),10600 (Mx:10800 Mn:10400),10500 (Mx:10800 Mn:10000),8550 (Mx:8600 Mn:8400),3.6,3.5,3.8,6.2
Barley (Jau),Madhya Pradesh,Katni,2354 (Mx:2354 Mn:2354),-,-,-,1.52,-,-,-
Barley (Jau),Rajasthan,Chhotisadri,2477 (Mx:2477 Mn:2477),2480 (Mx:2480 Mn:2480),2242 (Mx:2242 Mn:2242),-,0.1,0.3,0.1,-
Barley (Jau),Rajasthan,Gajsinghpur,2000 (Mx:2000 Mn:2000),-,-,-,1,-,-,-
Barley (Jau),Rajasthan,Niwai,2130 (Mx:2130 Mn:2130),-,-,-,0.3,-,-,-
Barley (Jau),Rajasthan,Sawai Madhopur,2445 (Mx:2445 Mn:2445),-,-,-,0.3,-,-,-
Barley (Jau),Rajasthan,Udaipur (Grain),2200 (Mx:2300 Mn:2000),2200 (Mx:2400 Mn:2000),-,-,32,26.4,-,-
Barley (Jau),Uttar Pradesh,Achnera,2400 (Mx:2400 Mn:2380),2490 (Mx:2490 Mn:2480),2490 (Mx:2520 Mn:2460),2200 (Mx:2230 Mn:2170),1,1,2,20
Barley (Jau),Uttar Pradesh,Aligarh,2440 (Mx:2460 Mn:2420),2460 (Mx:2480 Mn:2420),2450 (Mx:2500 Mn:2400),-,7,11,2,-
Barley (Jau),Uttar Pradesh,Azamgarh,2470 (Mx:2520 Mn:2420),2480 (Mx:2530 Mn:2430),2465 (Mx:2515 Mn:2415),-,4.4,3.7,3.2,-
Barley (Jau),Uttar Pradesh,Ballia,2485 (Mx:2500 Mn:2465),2470 (Mx:2500 Mn:2430),2460 (Mx:2490 Mn:2430),-,5,5,6.5,-
Barley (Jau),Uttar Pradesh,Choubepur,2480 (Mx:2550 Mn:2450),2470 (Mx:2530 Mn:2400),2460 (Mx:2500 Mn:2400),-,0.8,1,1.2,-
Barley (Jau),Uttar Pradesh,Gazipur,2470 (Mx:2500 Mn:2440),2475 (Mx:2495 Mn:2450),2475 (Mx:2495 Mn:2455),-,1.4,0.8,0.8,-
Barley (Jau),Uttar Pradesh,Kanpur(Grain),2450 (Mx:2500 Mn:2400),2450 (Mx:2550 Mn:2350),2450 (Mx:2500 Mn:2400),-,70,60,45,-
